0.00	7.925
5.01	7.913
10.02	7.913
15.03	7.913
20.05	7.913
25.06	7.913
30.07	7.913
35.08	7.912
40.09	7.912
45.10	7.912
50.11	7.912
55.13	7.912
60.14	7.644
65.15	7.663
70.16	7.669
75.17	7.672
80.18	7.675
85.20	7.677
90.21	7.678
95.22	7.678
100.23	7.679
105.24	7.679
110.25	7.679
115.27	7.679
120.28	7.679
125.29	7.678
130.30	7.678
135.31	7.678
140.32	7.677
145.33	7.677
150.35	7.677
155.36	7.676
160.37	7.676
165.38	7.676
170.39	7.675
175.41	7.675
180.42	7.674
185.44	7.674
190.45	7.673
195.46	7.673
200.47	7.673
205.48	7.673
210.49	7.672
215.51	7.672
220.52	7.672
225.53	7.671
230.54	7.671
235.55	7.671
240.56	7.670
245.57	7.670
250.59	7.669
255.60	7.669
260.61	7.669
265.62	7.669
270.63	7.669
275.64	7.668
280.65	7.668
285.67	7.668
290.68	7.667
295.69	7.667
300.70	7.667
305.71	7.667
310.72	7.666
315.74	7.666
320.75	7.666
325.76	7.666
330.77	7.666
335.78	7.665
340.79	7.665
345.80	7.665
350.81	7.665
355.82	7.664
360.83	7.664
365.84	7.664
370.85	7.663
375.87	7.663
380.88	7.663
385.89	7.663
390.90	7.662
395.91	7.662
400.92	7.662
405.93	7.662
410.95	7.662
415.96	7.662
420.97	7.662
425.98	7.661
430.99	7.661
436.00	7.661
441.02	7.660
446.03	7.660
451.04	7.660
456.05	7.660
461.06	7.660
466.07	7.660
471.09	7.659
476.10	7.659
481.11	7.659
486.13	7.659
491.14	7.659
496.16	7.659
501.18	7.658
506.19	7.658
511.20	7.658
516.21	7.657
521.22	7.657
526.23	7.657
531.25	7.656
536.26	7.656
541.27	7.656
546.28	7.656
551.29	7.656
556.30	7.655
561.31	7.655
566.33	7.655
571.34	7.655
576.35	7.654
581.36	7.654
586.37	7.654
591.38	7.654
596.39	7.654
601.41	7.653
606.42	7.653
611.43	7.653
616.44	7.653
621.45	7.653
626.46	7.653
631.48	7.652
636.49	7.652
641.50	7.652
646.51	7.652
651.52	7.652
656.53	7.652
661.55	7.651
666.56	7.651
671.57	7.651
676.58	7.651
681.59	7.651
686.60	7.650
691.61	7.650
696.63	7.650
701.64	7.650
706.65	7.650
711.66	7.649
716.67	7.649
721.68	7.649
726.70	7.649
731.71	7.648
736.72	7.648
741.73	7.648
746.74	7.648
751.75	7.647
756.76	7.647
761.78	7.647
766.79	7.647
771.80	7.647
776.81	7.647
781.82	7.647
786.83	7.646
791.84	7.646
796.86	7.646
801.87	7.646
806.88	7.645
811.89	7.645
816.90	7.645
821.91	7.645
826.93	7.645
831.94	7.644
836.95	7.644
841.96	7.644
846.97	7.644
851.98	7.644
857.00	7.643
862.01	7.643
867.03	7.643
872.04	7.643
877.06	7.643
882.07	7.643
887.08	7.642
892.09	7.642
897.10	7.642
902.11	7.642
907.13	7.642
912.14	7.641
917.16	7.641
922.17	7.641
927.19	7.641
932.20	7.641
937.22	7.641
942.23	7.640
947.24	7.640
952.25	7.640
957.26	7.640
962.28	7.639
967.29	7.639
972.30	7.639
977.31	7.639
982.32	7.638
987.33	7.638
992.35	7.638
997.36	7.638
1002.37	7.638
1007.38	7.638
1012.39	7.637
1017.40	7.637
1022.41	7.637
1027.43	7.637
1032.44	7.636
1037.45	7.636
1042.46	7.636
1047.47	7.636
1052.48	7.636
1057.49	7.635
1062.51	7.635
1067.52	7.635
1072.53	7.635
1077.54	7.635
1082.55	7.635
1087.56	7.634
1092.58	7.634
1097.59	7.634
1102.60	7.634
1107.61	7.633
1112.62	7.633
1117.63	7.633
1122.65	7.633
1127.66	7.633
1132.67	7.632
1137.68	7.632
1142.69	7.632
1147.70	7.632
1152.72	7.632
1157.73	7.632
1162.74	7.631
1167.75	7.631
1172.76	7.631
1177.77	7.631
1182.78	7.631
1187.80	7.630
1192.81	7.630
1197.82	7.630
1202.83	7.630
1207.84	7.629
1212.85	7.629
1217.87	7.629
1222.88	7.628
1227.89	7.628
1232.90	7.628
1237.91	7.628
1242.92	7.628
1247.94	7.627
1252.95	7.627
1257.96	7.627
1262.97	7.627
1267.98	7.627
1272.99	7.627
1278.00	7.626
1283.02	7.626
1288.03	7.626
1293.04	7.626
1298.05	7.626
1303.06	7.625
1308.07	7.625
1313.09	7.625
1318.10	7.625
1323.11	7.624
1328.12	7.625
1333.13	7.625
1338.14	7.624
1343.16	7.624
1348.17	7.624
1353.18	7.624
1358.19	7.624
1363.20	7.623
1368.21	7.623
1373.22	7.623
1378.24	7.623
1383.25	7.622
1388.26	7.622
1393.27	7.622
1398.28	7.622
1403.29	7.621
1408.31	7.621
1413.32	7.621
1418.33	7.621
1423.34	7.621
1428.35	7.621
1433.36	7.620
1438.37	7.620
1443.39	7.620
1448.40	7.620
1453.41	7.619
1458.42	7.619
1463.43	7.619
1468.44	7.619
1473.45	7.619
1478.47	7.618
1483.48	7.618
1488.49	7.618
1493.50	7.618
1498.51	7.618
1503.52	7.617
1508.54	7.617
1513.55	7.617
1518.56	7.617
1523.57	7.617
1528.58	7.617
1533.59	7.616
1538.60	7.616
1543.62	7.616
1548.63	7.616
1553.64	7.616
1558.65	7.616
1563.66	7.615
1568.67	7.615
1573.69	7.615
1578.70	7.614
1583.71	7.614
1588.72	7.614
1593.73	7.614
1598.74	7.614
1603.76	7.614
1608.77	7.613
1613.78	7.613
1618.79	7.613
1623.80	7.613
1628.81	7.612
1633.82	7.612
1638.84	7.612
1643.85	7.612
1648.87	7.612
1653.88	7.612
1658.90	7.611
1663.91	7.611
1668.92	7.611
1673.94	7.611
1678.95	7.610
1683.96	7.610
1688.97	7.610
1693.98	7.610
1698.99	7.609
1704.01	7.609
1709.02	7.609
1714.03	7.609
1719.04	7.609
1724.05	7.609
1729.06	7.608
1734.08	7.608
1739.09	7.608
1744.10	7.608
1749.11	7.607
1754.12	7.607
1759.13	7.607
1764.15	7.607
1769.16	7.606
1774.17	7.606
1779.18	7.606
1784.19	7.606
1789.20	7.606
1794.21	7.606
1799.23	7.605
1804.24	7.605
1809.25	7.605
1814.26	7.605
1819.27	7.604
1824.28	7.604
1829.30	7.604
1834.31	7.604
1839.32	7.604
1844.33	7.603
1849.34	7.603
1854.35	7.603
1859.36	7.603
1864.38	7.603
1869.39	7.602
1874.40	7.602
1879.41	7.602
1884.42	7.602
1889.43	7.602
1894.45	7.601
1899.46	7.601
1904.47	7.601
1909.48	7.601
1914.49	7.600
1919.50	7.600
1924.52	7.600
1929.53	7.600
1934.54	7.600
1939.55	7.600
1944.56	7.599
1949.57	7.599
1954.58	7.599
1959.60	7.599
1964.61	7.598
1969.62	7.598
1974.63	7.598
1979.65	7.598
1984.66	7.598
1989.67	7.598
1994.68	7.597
1999.69	7.597
2004.70	7.597
2009.72	7.596
2014.73	7.596
2019.74	7.596
2024.75	7.596
2029.76	7.596
2034.77	7.596
2039.79	7.595
2044.80	7.595
2049.81	7.595
2054.82	7.595
2059.83	7.594
2064.84	7.594
2069.85	7.594
2074.87	7.594
2079.88	7.593
2084.89	7.593
2089.90	7.593
2094.91	7.592
2099.92	7.593
2104.94	7.592
2109.95	7.592
2114.96	7.592
2119.97	7.591
2124.98	7.591
2129.99	7.591
2135.00	7.591
2140.01	7.591
2145.03	7.590
2150.04	7.590
2155.05	7.590
2160.06	7.589
2165.07	7.589
2170.08	7.589
2175.10	7.589
2180.11	7.589
2185.12	7.589
2190.13	7.588
2195.14	7.588
2200.15	7.587
2205.16	7.587
2210.18	7.587
2215.19	7.587
2220.20	7.587
2225.21	7.587
2230.22	7.586
2235.23	7.586
2240.25	7.586
2245.26	7.586
2250.27	7.586
2255.28	7.585
2260.29	7.585
2265.30	7.585
2270.31	7.584
2275.33	7.584
2280.34	7.584
2285.35	7.584
2290.36	7.584
2295.37	7.583
2300.38	7.583
2305.40	7.583
2310.41	7.583
2315.42	7.583
2320.43	7.583
2325.44	7.582
2330.45	7.582
2335.47	7.582
2340.48	7.582
2345.49	7.582
2350.50	7.581
2355.51	7.581
2360.52	7.580
2365.54	7.580
2370.55	7.580
2375.56	7.580
2380.57	7.580
2385.58	7.579
2390.59	7.579
2395.61	7.579
2400.62	7.579
2405.63	7.578
2410.64	7.578
2415.65	7.578
2420.66	7.578
2425.67	7.578
2430.69	7.577
2435.70	7.577
2440.71	7.577
2445.72	7.577
2450.73	7.577
2455.74	7.576
2460.76	7.576
2465.77	7.576
2470.78	7.576
2475.79	7.575
2480.80	7.575
2485.81	7.575
2490.83	7.575
2495.84	7.575
2500.85	7.574
2505.86	7.574
2510.87	7.574
2515.88	7.574
2520.90	7.573
2525.91	7.573
2530.92	7.573
2535.93	7.573
2540.94	7.572
2545.95	7.572
2550.96	7.572
2555.98	7.572
2560.99	7.572
2566.00	7.571
2571.01	7.571
2576.02	7.571
2581.03	7.571
2586.05	7.571
2591.06	7.571
2596.07	7.570
2601.08	7.570
2606.09	7.569
2611.10	7.569
2616.12	7.569
2621.13	7.569
2626.14	7.569
2631.15	7.569
2636.16	7.568
2641.17	7.568
2646.18	7.568
2651.19	7.568
2656.21	7.568
2661.22	7.567
2666.23	7.567
2671.24	7.567
2676.26	7.566
2681.28	7.566
2686.29	7.566
2691.30	7.566
2696.32	7.566
2701.33	7.565
2706.34	7.565
2711.35	7.565
2716.36	7.565
2721.37	7.564
2726.39	7.564
2731.40	7.564
2736.42	7.564
2741.43	7.563
2746.45	7.563
2751.46	7.563
2756.47	7.563
2761.48	7.563
2766.50	7.562
2771.52	7.562
2776.53	7.562
2781.54	7.562
2786.56	7.562
2791.57	7.561
2796.58	7.561
2801.59	7.560
2806.61	7.560
2811.62	7.560
2816.63	7.560
2821.64	7.560
2826.66	7.559
2831.67	7.559
2836.68	7.559
2841.69	7.559
2846.70	7.559
2851.71	7.559
2856.73	7.558
2861.74	7.558
2866.75	7.557
2871.77	7.558
2876.78	7.557
2881.79	7.557
2886.80	7.557
2891.81	7.556
2896.82	7.556
2901.84	7.556
2906.85	7.555
2911.86	7.555
2916.87	7.555
2921.88	7.555
2926.89	7.555
2931.91	7.554
2936.92	7.554
2941.93	7.554
2946.94	7.554
2951.95	7.553
2956.96	7.553
2961.98	7.553
2966.99	7.553
2972.00	7.553
2977.01	7.552
2982.02	7.552
2987.03	7.552
2992.04	7.552
2997.06	7.551
3002.07	7.551
3007.08	7.551
3012.09	7.551
3017.11	7.550
3022.12	7.550
3027.13	7.550
3032.14	7.550
3037.15	7.550
3042.16	7.549
3047.17	7.549
3052.19	7.549
3057.20	7.548
3062.21	7.548
3067.23	7.548
3072.24	7.548
3077.26	7.547
3082.27	7.547
3087.28	7.547
3092.29	7.547
3097.30	7.546
3102.31	7.546
3107.32	7.546
3112.34	7.546
3117.35	7.546
3122.36	7.545
3127.37	7.545
3132.38	7.545
3137.39	7.544
3142.41	7.544
3147.42	7.544
3152.43	7.544
3157.44	7.543
3162.45	7.543
3167.46	7.543
3172.48	7.543
3177.49	7.542
3182.50	7.542
3187.51	7.542
3192.52	7.541
3197.53	7.541
3202.54	7.541
3207.56	7.541
3212.57	7.541
3217.58	7.540
3222.59	7.540
3227.60	7.540
3232.61	7.540
