0.00	7.915
5.01	7.912
10.03	7.912
15.04	7.912
20.05	7.912
25.06	7.912
30.07	7.911
35.08	7.912
40.10	7.911
45.11	7.912
50.12	7.912
55.13	7.912
60.14	7.696
65.15	7.711
70.17	7.715
75.18	7.717
80.19	7.719
85.20	7.720
90.21	7.720
95.22	7.721
100.24	7.721
105.25	7.721
110.26	7.720
115.27	7.720
120.28	7.719
125.29	7.719
130.30	7.719
135.32	7.719
140.33	7.718
145.34	7.718
150.35	7.717
155.36	7.717
160.37	7.716
165.38	7.716
170.40	7.716
175.41	7.715
180.42	7.715
185.44	7.714
190.45	7.714
195.47	7.714
200.48	7.713
205.49	7.713
210.50	7.712
215.51	7.712
220.52	7.711
225.53	7.711
230.55	7.711
235.56	7.711
240.57	7.710
245.58	7.710
250.59	7.710
255.61	7.709
260.62	7.709
265.63	7.709
270.64	7.708
275.65	7.708
280.66	7.708
285.67	7.708
290.69	7.707
295.70	7.707
300.71	7.707
305.72	7.707
310.73	7.706
315.74	7.706
320.76	7.706
325.77	7.706
330.78	7.705
335.79	7.705
340.80	7.705
345.81	7.705
350.83	7.704
355.84	7.704
360.85	7.704
365.86	7.704
370.87	7.704
375.88	7.704
380.90	7.703
385.91	7.703
390.92	7.703
395.93	7.702
400.95	7.702
405.96	7.702
410.98	7.702
415.99	7.701
421.00	7.701
426.01	7.701
431.02	7.701
436.03	7.700
441.05	7.700
446.06	7.700
451.07	7.700
456.08	7.700
461.09	7.699
466.10	7.699
471.12	7.699
476.13	7.699
481.14	7.699
486.15	7.698
491.16	7.698
496.17	7.698
501.19	7.698
506.20	7.698
511.21	7.697
516.22	7.697
521.23	7.697
526.24	7.697
531.26	7.696
536.27	7.696
541.28	7.696
546.29	7.696
551.30	7.696
556.31	7.695
561.32	7.695
566.34	7.695
571.35	7.695
576.36	7.694
581.37	7.694
586.38	7.694
591.40	7.694
596.41	7.694
601.43	7.694
606.44	7.694
611.46	7.693
616.47	7.693
621.48	7.693
626.49	7.692
631.50	7.692
636.51	7.692
641.53	7.692
646.54	7.692
651.55	7.691
656.56	7.691
661.57	7.691
666.58	7.691
671.60	7.691
676.61	7.691
681.62	7.690
686.63	7.690
691.64	7.690
696.65	7.690
701.66	7.689
706.68	7.689
711.69	7.689
716.70	7.688
721.71	7.688
726.72	7.688
731.73	7.688
736.75	7.687
741.76	7.688
746.77	7.687
751.78	7.687
756.79	7.687
761.80	7.687
766.82	7.686
771.83	7.686
776.84	7.686
781.85	7.685
786.86	7.685
791.87	7.685
796.88	7.685
801.90	7.685
806.91	7.685
811.92	7.685
816.94	7.684
821.95	7.684
826.97	7.684
831.98	7.684
836.99	7.683
842.00	7.683
847.01	7.683
852.02	7.683
857.04	7.683
862.05	7.682
867.06	7.682
872.07	7.682
877.08	7.682
882.09	7.681
887.11	7.681
892.12	7.681
897.13	7.681
