0.00	7.916
5.01	7.912
10.02	7.912
15.04	7.912
20.05	7.912
25.06	7.912
30.07	7.912
35.08	7.912
40.09	7.912
45.10	7.911
50.12	7.911
55.13	7.911
60.14	7.678
65.15	7.694
70.16	7.698
75.18	7.701
80.19	7.703
85.20	7.704
90.21	7.705
95.22	7.706
100.24	7.706
105.25	7.706
110.27	7.706
115.28	7.706
120.29	7.706
125.30	7.706
130.32	7.705
135.33	7.705
140.34	7.704
145.35	7.704
150.36	7.704
155.37	7.703
160.38	7.703
165.40	7.703
170.41	7.702
175.42	7.702
180.43	7.702
185.44	7.701
190.45	7.701
195.46	7.700
200.48	7.700
205.49	7.699
210.50	7.699
215.51	7.699
220.52	7.699
225.53	7.698
230.55	7.698
235.56	7.698
240.57	7.697
245.58	7.697
250.59	7.697
255.60	7.697
260.61	7.696
265.63	7.696
270.64	7.696
275.65	7.696
280.66	7.695
285.67	7.695
290.69	7.695
295.70	7.695
300.71	7.695
305.73	7.695
310.74	7.695
315.75	7.694
320.77	7.694
325.78	7.694
330.79	7.693
335.80	7.693
340.82	7.693
345.83	7.693
350.84	7.692
355.85	7.692
360.86	7.692
365.87	7.692
370.88	7.692
375.90	7.691
380.91	7.691
385.92	7.691
390.93	7.691
395.94	7.691
400.95	7.690
405.96	7.690
410.97	7.690
415.99	7.690
421.00	7.689
426.01	7.689
431.02	7.689
436.03	7.689
441.04	7.689
446.06	7.688
451.07	7.688
456.08	7.688
461.09	7.688
466.10	7.687
471.11	7.687
476.13	7.687
481.14	7.687
486.15	7.686
491.16	7.686
496.17	7.686
501.18	7.686
506.20	7.686
511.21	7.686
516.22	7.685
521.23	7.685
526.24	7.685
531.25	7.685
536.27	7.685
541.28	7.685
546.29	7.684
551.30	7.684
556.31	7.684
561.32	7.684
566.34	7.684
571.35	7.684
576.36	7.683
581.37	7.683
586.38	7.683
591.39	7.683
596.41	7.682
601.42	7.682
606.43	7.682
611.44	7.682
616.45	7.682
621.46	7.682
626.48	7.681
631.49	7.681
636.50	7.681
641.51	7.681
646.52	7.680
651.53	7.680
656.54	7.680
661.56	7.680
666.57	7.679
671.58	7.679
676.59	7.679
681.60	7.679
686.61	7.679
691.62	7.679
696.64	7.679
701.65	7.678
706.66	7.678
711.67	7.678
716.68	7.678
721.69	7.677
726.71	7.677
731.72	7.677
736.73	7.677
741.74	7.677
746.75	7.677
751.77	7.676
756.78	7.676
761.79	7.676
766.80	7.676
771.81	7.676
776.82	7.675
781.84	7.675
786.85	7.675
791.86	7.675
796.87	7.674
801.88	7.674
806.89	7.674
811.90	7.674
816.92	7.674
821.93	7.674
826.94	7.673
831.95	7.673
836.96	7.673
841.97	7.673
846.99	7.673
852.00	7.672
857.01	7.672
862.02	7.672
867.03	7.672
872.04	7.672
877.05	7.672
882.06	7.671
887.08	7.671
892.09	7.671
897.10	7.671
902.11	7.670
907.12	7.670
912.13	7.670
917.15	7.670
922.16	7.670
927.17	7.670
932.18	7.670
937.19	7.669
942.20	7.669
947.22	7.669
952.23	7.669
957.24	7.668
962.25	7.668
967.26	7.668
972.27	7.668
977.29	7.668
982.30	7.668
987.31	7.667
992.33	7.667
997.34	7.667
1002.36	7.667
1007.37	7.666
1012.38	7.666
1017.40	7.666
1022.41	7.666
1027.42	7.665
1032.44	7.665
1037.45	7.665
1042.46	7.665
1047.47	7.665
1052.48	7.665
1057.49	7.664
1062.51	7.664
1067.52	7.664
1072.53	7.664
1077.54	7.663
1082.55	7.663
1087.56	7.663
1092.57	7.663
1097.59	7.663
1102.60	7.663
1107.61	7.662
1112.62	7.662
1117.63	7.662
1122.64	7.661
1127.66	7.661
1132.67	7.661
1137.68	7.661
1142.69	7.661
1147.70	7.661
1152.71	7.660
1157.72	7.660
1162.74	7.660
1167.75	7.660
1172.76	7.660
1177.77	7.660
1182.78	7.659
1187.79	7.659
1192.81	7.659
1197.82	7.659
1202.83	7.659
1207.84	7.658
1212.85	7.658
1217.86	7.658
1222.87	7.658
1227.89	7.657
1232.90	7.657
1237.91	7.657
1242.92	7.657
1247.93	7.656
1252.94	7.656
1257.96	7.656
1262.97	7.656
1267.98	7.656
1272.99	7.656
1278.00	7.655
1283.02	7.655
1288.03	7.655
1293.05	7.654
1298.06	7.654
1303.07	7.654
1308.08	7.654
1313.10	7.654
1318.11	7.654
1323.12	7.654
1328.13	7.653
1333.14	7.653
1338.15	7.653
1343.17	7.653
1348.18	7.652
1353.19	7.652
1358.20	7.652
1363.21	7.652
1368.22	7.652
1373.23	7.651
1378.24	7.651
1383.26	7.651
1388.27	7.651
1393.28	7.650
1398.29	7.650
1403.30	7.650
1408.31	7.650
1413.32	7.650
1418.34	7.650
1423.35	7.649
1428.36	7.649
1433.37	7.649
1438.38	7.649
1443.39	7.649
1448.41	7.648
1453.42	7.648
1458.43	7.648
1463.44	7.648
1468.45	7.647
1473.46	7.647
1478.47	7.647
1483.49	7.647
1488.50	7.647
1493.51	7.647
1498.52	7.647
1503.53	7.646
1508.54	7.646
1513.56	7.646
1518.57	7.646
1523.58	7.645
1528.59	7.645
1533.60	7.645
1538.61	7.645
1543.62	7.644
1548.64	7.644
1553.65	7.644
1558.66	7.644
1563.67	7.644
1568.68	7.644
1573.70	7.643
1578.71	7.643
1583.72	7.643
1588.73	7.642
1593.74	7.642
1598.75	7.642
1603.77	7.642
1608.78	7.642
1613.79	7.642
1618.80	7.641
1623.81	7.641
1628.82	7.641
1633.83	7.640
1638.84	7.640
1643.86	7.640
1648.87	7.640
1653.88	7.640
1658.89	7.640
1663.90	7.639
1668.91	7.639
1673.93	7.639
1678.94	7.639
1683.95	7.638
1688.96	7.638
1693.97	7.638
1698.98	7.638
1703.99	7.638
1709.01	7.638
1714.02	7.637
1719.03	7.637
1724.04	7.637
1729.05	7.637
1734.06	7.637
1739.08	7.636
1744.09	7.636
1749.10	7.636
1754.11	7.635
1759.12	7.635
1764.13	7.635
1769.15	7.635
1774.16	7.634
1779.17	7.634
1784.18	7.634
1789.20	7.634
1794.21	7.634
1799.23	7.633
1804.24	7.633
1809.25	7.633
1814.27	7.633
1819.28	7.633
1824.29	7.632
1829.30	7.632
1834.32	7.632
1839.34	7.632
1844.35	7.631
1849.37	7.631
1854.38	7.631
1859.40	7.631
1864.41	7.631
1869.42	7.631
1874.43	7.630
1879.45	7.630
1884.46	7.629
1889.47	7.629
1894.48	7.629
1899.49	7.629
1904.50	7.629
1909.52	7.628
1914.53	7.628
1919.54	7.628
1924.55	7.628
1929.56	7.627
1934.57	7.627
1939.59	7.627
1944.60	7.627
1949.61	7.627
1954.62	7.627
1959.63	7.626
1964.64	7.626
1969.66	7.626
1974.67	7.626
1979.68	7.625
1984.69	7.625
1989.70	7.625
1994.71	7.625
1999.72	7.624
2004.74	7.624
2009.75	7.624
2014.76	7.624
2019.77	7.624
2024.78	7.623
2029.79	7.623
2034.81	7.623
2039.82	7.623
2044.83	7.623
2049.84	7.622
2054.85	7.622
2059.86	7.622
2064.87	7.622
2069.89	7.621
2074.90	7.621
2079.91	7.621
2084.92	7.621
2089.93	7.620
2094.94	7.620
2099.96	7.620
2104.97	7.619
2109.98	7.619
2114.99	7.619
2120.00	7.619
2125.01	7.619
2130.03	7.619
2135.04	7.618
2140.05	7.618
2145.06	7.618
2150.07	7.618
2155.08	7.617
2160.10	7.617
2165.11	7.617
2170.12	7.617
2175.13	7.616
2180.14	7.616
2185.15	7.616
2190.17	7.616
2195.18	7.615
2200.19	7.615
2205.20	7.615
2210.21	7.615
2215.22	7.615
2220.23	7.614
2225.25	7.614
2230.26	7.614
2235.27	7.613
2240.28	7.613
2245.29	7.613
2250.30	7.613
2255.32	7.612
2260.33	7.612
2265.34	7.612
2270.35	7.612
2275.36	7.611
2280.37	7.611
2285.38	7.611
2290.40	7.611
2295.41	7.611
2300.42	7.610
2305.43	7.610
2310.44	7.610
2315.45	7.610
2320.46	7.609
2325.47	7.609
2330.49	7.609
2335.50	7.609
2340.51	7.608
2345.53	7.608
2350.54	7.608
2355.55	7.607
2360.56	7.608
2365.57	7.607
2370.58	7.607
2375.59	7.606
2380.61	7.606
2385.62	7.606
2390.63	7.606
2395.64	7.605
2400.65	7.605
2405.66	7.605
2410.68	7.605
2415.69	7.604
2420.70	7.604
2425.71	7.604
2430.72	7.604
2435.73	7.604
2440.75	7.603
2445.76	7.603
2450.77	7.603
2455.78	7.602
2460.79	7.602
2465.80	7.602
2470.82	7.602
2475.83	7.601
2480.84	7.602
2485.85	7.601
2490.86	7.601
2495.87	7.601
2500.88	7.600
2505.90	7.600
2510.91	7.599
2515.92	7.599
2520.93	7.599
2525.94	7.599
2530.95	7.598
2535.97	7.598
2540.98	7.598
2545.99	7.598
2551.00	7.597
2556.01	7.597
2561.02	7.597
2566.04	7.597
2571.05	7.597
2576.06	7.597
2581.07	7.596
2586.09	7.596
2591.11	7.596
2596.12	7.596
2601.13	7.595
2606.14	7.595
2611.16	7.595
2616.17	7.594
2621.18	7.594
2626.19	7.594
2631.20	7.594
2636.21	7.594
2641.22	7.593
2646.24	7.593
2651.25	7.593
2656.26	7.593
2661.27	7.592
2666.28	7.592
2671.29	7.592
2676.31	7.591
2681.32	7.591
2686.33	7.591
2691.34	7.591
2696.35	7.591
2701.36	7.590
2706.37	7.590
2711.39	7.589
2716.40	7.589
2721.41	7.589
2726.42	7.589
2731.43	7.589
2736.44	7.588
2741.46	7.588
2746.47	7.588
2751.48	7.588
2756.49	7.587
2761.50	7.587
2766.51	7.587
2771.53	7.586
2776.54	7.586
2781.55	7.586
2786.56	7.586
2791.57	7.585
2796.58	7.585
2801.59	7.585
2806.61	7.585
2811.62	7.584
2816.64	7.584
2821.65	7.584
2826.66	7.584
2831.67	7.584
2836.68	7.583
2841.69	7.583
2846.71	7.582
2851.72	7.582
2856.73	7.582
2861.74	7.581
2866.75	7.581
2871.76	7.581
2876.78	7.581
2881.79	7.581
2886.80	7.581
2891.81	7.580
2896.82	7.580
2901.83	7.580
2906.84	7.579
2911.86	7.579
2916.87	7.579
2921.88	7.578
2926.89	7.578
2931.91	7.578
2936.92	7.578
2941.93	7.577
2946.94	7.577
2951.95	7.577
2956.96	7.577
2961.98	7.577
2966.99	7.576
2972.00	7.576
2977.01	7.576
2982.02	7.576
2987.03	7.575
2992.05	7.575
2997.06	7.575
3002.07	7.574
3007.08	7.574
3012.09	7.574
3017.10	7.573
3022.11	7.573
3027.13	7.573
3032.14	7.573
3037.15	7.573
3042.16	7.572
3047.17	7.572
3052.18	7.572
3057.19	7.572
3062.20	7.571
3067.22	7.571
3072.23	7.571
3077.24	7.570
3082.25	7.570
3087.26	7.570
3092.27	7.570
3097.29	7.570
3102.30	7.570
3107.31	7.569
3112.32	7.569
3117.34	7.568
3122.36	7.568
3127.37	7.568
3132.38	7.568
3137.39	7.567
3142.40	7.567
3147.41	7.567
3152.43	7.567
3157.44	7.566
3162.45	7.566
3167.46	7.566
3172.47	7.565
3177.48	7.565
3182.50	7.565
3187.51	7.564
3192.52	7.564
3197.53	7.564
3202.54	7.564
3207.55	7.564
3212.57	7.563
3217.58	7.563
3222.59	7.563
3227.60	7.562
3232.61	7.562
3237.62	7.562
3242.63	7.562
3247.65	7.561
3252.66	7.561
3257.67	7.561
3262.68	7.561
3267.69	7.560
3272.70	7.560
3277.72	7.560
3282.73	7.560
3287.74	7.559
3292.75	7.559
3297.76	7.559
3302.77	7.559
3307.79	7.558
3312.80	7.558
3317.81	7.558
3322.82	7.557
3327.83	7.557
3332.84	7.557
3337.86	7.557
3342.87	7.557
3347.88	7.557
3352.89	7.556
3357.90	7.556
3362.91	7.555
3367.93	7.555
3372.94	7.555
3377.95	7.554
3382.96	7.554
3387.97	7.554
3392.98	7.554
3397.99	7.554
3403.01	7.554
3408.02	7.553
