13892	100939
14197	103275
14164	102867
13928	101138
14819	107863
14179	102969
14449	104940
14128	102493
14120	102419
14796	107541
14560	105672
14285	103452
14547	105730
14492	105293
14333	104092
14371	104374
14529	105551
14595	105838
14464	105111
14396	103733
14968	108174
14780	107104
14901	107902
14651	106337
14148	102968
14447	105148
14821	107886
13979	101539
14138	102729
14950	108815
14509	105446
14880	108208
14821	107686
15863	115170
15121	109816
15141	109849
15078	109345
15128	109742
15796	114820
15859	115237
15827	114931
15672	113658
14960	108443
15238	110272
15158	109949
15877	115338
15832	114945
15823	115216
